"id_study","id_row","sc_authors","sc_pub_year","sc_impact_factor_that_year","sc_pub_type","sa_data_year","sa_random","sa_bias_demographics","sa_bias_involvement","sa_bias_language","sa_approached_participated","sa_began_finished","sa_age_m_iv","sa_age_sd_iv","sa_age_m_dv","sa_age_sd_dv","sa_p_male","sa_age_m_f","sa_age_sd_f","sa_p_single_parent","sa_country","sa_p_hispanic_f","sa_p_black_f","sa_p_asian_f","sa_p_otherethnic_f","sa_p_low_ses_family","sa_p_bilingual","sa_pop_dens","sa_mother","sa_p_bio","sa_p_intact","sa_p_firstborn","de_experiment","de_longitudinal","de_manipulation","de_larger_study","iv_qualitative","iv_assessment","iv_location","iv_researcher_present","iv_informant","iv_recording","iv_reliability","iv_validity","dv_type","dv_assessment","dv_location","dv_researcher_present","dv_informant","dv_recording","dv_timelag","dv_reliability","dv_validity","es_reverse_coded","es_type","es_partial","es_controls","es_n","es_correlation","iv_type_cat","dv_instrumentname_cat","sa_larger_study_cat"
25,177,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.275055,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3228267434667,6.26629741935484,0,"US",0.0585706263,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.04,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,178,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.275055,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3228267434667,6.26629741935484,0,"US",0.0585706263,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.09,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,179,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.275055,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3228267434667,6.26629741935484,0,"US",0.0585706263,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.1,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,180,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.24779741935483,0,"US",0.06104376865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,-0.05,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,181,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.278175,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3028267434667,6.23399741935483,0,"US",0.06414811911,0.1373571016,0.01422905152,0.01573350506,0,0,"U","1",1,1,0.549985696070351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.23,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,182,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.28064177419354,0,"US",0.06104376865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.550493705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,-0.12,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,183,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.28064177419354,0,"US",0.06104376865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.550493705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,-0.19,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,184,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.28064177419354,0,"US",0.06104376865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.550493705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,-0.17,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,185,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.275055,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3228267434667,6.26629741935484,0,"US",0.0585706263,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.04,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,186,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.276865,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3228267434667,6.26629741935484,0,"US",0.0585706263,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0.01,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,187,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.23809741935483,0,"US",0.06027650865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,188,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.23809741935483,0,"US",0.06027650865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
25,189,"Kleeck, Gillam, Hamilton, & McGrath",1997,1.295645,"J",1990,"0","1","0","1",0.35,1,3.8,0.125,3.8,0.125,0.628571429,33.3216267434667,6.23809741935483,0,"US",0.06027650865,0.14474049109,0.01422905152,0.01426037073,0,0,"U","1",1,1,0.549593705780351,"0","1","0","0","0","BF","H","0","R","1",0.76,"1","GR","A","S","1","R","0",0,0.94,"0","0","R","0",0,35,0,"communication quality","PLAI","Kleeck, Gillam, Hamilton, & McGrath, 1997"
26,190,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,0.33,"communication quality","McArthur","EHS"
26,191,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,0.47,"communication quality","McArthur","EHS"
26,192,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,0.03,"communication quality","McArthur","EHS"
26,193,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,0.08,"communication quality","McArthur","EHS"
26,194,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,-0.09,"communication quality","McArthur","EHS"
26,195,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","A","H","0","M","0",0,0.839245283018868,"1","0","R","0",0,41,0.09,"communication quality","McArthur","EHS"
26,196,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.26,"communication quality","CHILDES","EHS"
26,197,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.24,"communication quality","CHILDES","EHS"
26,198,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,-0.1,"communication quality","CHILDES","EHS"
26,199,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.1,"communication quality","CHILDES","EHS"
26,200,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.33,"communication quality","CHILDES","EHS"
26,201,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.37,"communication quality","CHILDES","EHS"
26,202,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.23,"communication quality","CHILDES","EHS"
26,203,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.18,"communication quality","CHILDES","EHS"
26,204,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,-0.06,"communication quality","CHILDES","EHS"
26,205,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.13,"communication quality","CHILDES","EHS"
26,206,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.45,"communication quality","CHILDES","EHS"
26,207,"Leech, Salo, Rowe, & Cabrera",2013,0.704,"J",1996,"0","1","0","0",0.613648648648649,1,2,0.424499050367521,2,0.428131528991453,0.463414634,29,8.95,0.37,"US",0,1,0,0,1,0,"M","1",0.66,0.63,0.600763157894737,"0","0","0","1","0","BF","H","1","R","1",0.837,"1","G","BF","H","1","R","1",0,0.836153846153846,"1","0","R","0",0,41,0.47,"communication quality","CHILDES","EHS"
27,208,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.175985666617842,3,0.218309333399402,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BE","L","0","R","1",0.84,"1","R","A","L","1","R","0",1,0.91,"1","0","R","1",1,80,0.16,"support","Reynell","NICHD"
27,209,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.178036666611175,3,0.220331600079402,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.85,"1","R","A","L","1","R","0",1,0.91,"1","0","R","1",1,80,0.19,"support","Reynell","NICHD"
27,210,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.1802800094475,3,0.206147551449487,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.74,"1","R","A","L","1","R","0",1,0.91,"1","1","R","1",1,80,0.07,"negative parenting","Reynell","NICHD"
27,211,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.178036666611175,3,0.220314933399402,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.81,"1","R","A","L","1","R","0",1,0.91,"1","0","R","1",1,80,0.1,"support","Reynell","NICHD"
27,212,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.178227999941175,3,0.220331600079402,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.81,"1","R","A","L","1","R","0",1,0.91,"1","0","R","1",1,80,0.33,"support","Reynell","NICHD"
27,213,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.191620078724017,3,0.234742085659145,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BE","L","0","R","1",0.84,"1","G","A","L","1","R","0",1,0.88,"1","0","R","1",1,80,0.31,"support","Reynell","NICHD"
27,214,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.19331274538735,3,0.238772685659145,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.85,"1","G","A","L","1","R","0",1,0.88,"1","0","R","1",1,80,0.25,"support","Reynell","NICHD"
27,215,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.195530640743675,3,0.224701721749316,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.74,"1","G","A","L","1","R","0",1,0.88,"1","1","R","1",1,80,-0.08,"negative parenting","Reynell","NICHD"
27,216,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.19328729790735,3,0.241808752319145,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.81,"1","G","A","L","1","R","0",1,0.88,"1","0","R","1",1,80,-0.06,"support","Reynell","NICHD"
27,217,"Lindsey, Cremeens, Colwell, & Caldera",2009,1.723,"J",1991,"1","0","0","0",0.79,0.91,1.563333333,0.19328729790735,3,0.241808752319145,0.4875,31.1,5.21,0,"US",0.082089552,0.059701493,0.02238806,0.037313433,0.471069915,0,"U","1",0.9375,0.922,0.33,"0","1","0","1","1","BF","L","0","R","1",0.81,"1","G","A","L","1","R","0",1,0.88,"1","0","R","1",1,80,-0.16,"support","Reynell","NICHD"
28,218,"Lundy",2013,1.382,"J",2010,"0","1","0","0",0.685437837837837,1,4.05,0.03,4.05,0.03,0.564,33.9,5.37,0,"US",0.03,0.05,0.01,0.01,0.193165206,0.0159883518755813,"U","1",0.93415563488,1,0.44,"0","0","0","0","1","BE","L","0","R","1",0.9,"1","R","A","L","1","R","0",0,0.9,"1","0","R","0",0,39,0.16,"support","PPVT","Lundy, 2013"
29,219,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.651182432432432,0.91,2,0.019726027,1.167123288,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.92385515872,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","R","A","H","1","P","0",-0.833333333,0.97,"1","0","Rs","0",0,108,0.21,"reading","McArthur","Jyväskylä"
29,220,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.651182432432432,0.91,2,0.019726027,1.167123288,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.92584515872,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","G","A","H","1","P","0",-0.833333333,0.97,"1","0","Rs","0",0,108,0.15,"reading","McArthur","Jyväskylä"
29,221,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.656882432432432,0.91,2,0.019726027,2,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.93084515872,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","G","A","H","1","P","0",0,0.97,"1","0","Rs","0",0,108,0.2,"reading","McArthur","Jyväskylä"
29,222,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.656882432432432,0.91,2,0.019726027,2,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.93084515872,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","G","A","H","1","P","0",0,0.97,"1","0","Rs","0",0,108,0.15,"reading","McArthur","Jyväskylä"
29,223,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.656882432432432,0.91,2,0.019726027,2,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.93084515872,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","G","A","H","1","P","0",0,0.97,"1","0","Rs","0",0,108,0.17,"reading","McArthur","Jyväskylä"
29,224,"Lyytinen, Laakso, & Poikkeus",1998,0.258,"J",1993,"0","1","0","0",0.630645945945946,0.91,2,0.019726027,2,0.019726027,0.574074074,32,4.7,0,"FI",0,0,0,0,0.05,0,"M","1",0.93216531744,1,0.54,"0","1","0","1","0","Q","L","0","F","0",0.59,"1","G","A","L","1","R","0",0,0.88,"1","0","Rs","0",0,108,0.13,"reading","Bayley","Jyväskylä"
30,225,"MacKenzie, Nicklas, Waldfogel, & Brooks-Gunn",2012,0.0867,"J",2009,"1","1","0","0",0.85,0.85,3,0.331889967780526,5,0.22,0.504,33.04,6.95,0.314,"US",0.214,0.471,0,0,0.567,0,"U","1",0.88442253968,0.686,0.463137261802983,"0","1","0","1","0","Q","H","1","F","0",0.873430000000001,"1","R","A","H","1","R","0",2,0.923636363636364,"1","0","R","0",0,779,0,"negative parenting","PPVT","FFCW"
31,226,"Magill-Evans & Harrison",2001,0.244,"J",1993,"0","1","0","0",0.731309459459459,0.86,0.25,0.025,4,0.0768851447099999,0.591397849,32.09,5.6,0,"CA",0,0,0,0.043010753,0.29432463003,0,"U","1",1,0.968,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.74,"1","G","A","H","1","R","0",3.75,0.95,"1","0","R","0",0,93,0.01,"support","Other","Canadian_study_preterm"
31,227,"Magill-Evans & Harrison",2001,0.244,"J",1998,"0","1","0","0",0.746209459459459,0.86,1,0.025,4,0.08110213803,0.591397849,32.09,5.6,0,"CA",0,0,0,0.043010753,0.29208898958,0,"U","1",1,0.968,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.8,"1","G","A","H","1","R","0",3,0.95,"1","0","R","0",0,93,0.22,"support","Other","Canadian_study_preterm"
31,228,"Magill-Evans & Harrison",2001,0.244,"J",1998,"0","1","0","0",0.728072972972973,0.86,0.25,0.025,4,0.08308219249,0.591397849,32.09,5.6,0,"CA",0,0,0,0.043010753,0.28471393088,0,"U","1",1,0.968,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.74,"1","R","A","H","1","R","0",3.75,0.92,"1","0","R","0",0,93,0.06,"support","Other","Canadian_study_preterm"
31,229,"Magill-Evans & Harrison",2001,0.244,"J",1998,"0","1","0","0",0.742572972972973,0.86,1,0.025,4,0.08102596139,0.591397849,32.09,5.6,0,"CA",0,0,0,0.043010753,0.29103628209,0,"U","1",1,0.968,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.8,"1","R","A","H","1","R","0",3,0.92,"1","0","R","0",0,93,0,"support","Other","Canadian_study_preterm"
32,230,"Magill-Evans, Harrison, & Burke",1999,0.402,"J",1996,"0","1","0","0",0.767982432432432,0.9,1,0.025,1.578883462,0.02497875,0.59207767,31.88,5.54775,0,"CA",0,0,0,0.038834951,0.26649277764,0,"U","1",1,1,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.8,"1","R","A","H","1","R","0",0.578883462,0.96,"1","0","R","0",0,103,0,"support","SICD","Canadian_study_preterm"
32,231,"Magill-Evans, Harrison, & Burke",1999,0.402,"J",1996,"0","1","0","0",0.735109459459459,0.9,0.25,0.025,1.578883462,0.02497875,0.59207767,31.88,5.54775,0,"CA",0,0,0,0.038834951,0.29334233225,0,"U","1",1,1,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.74,"1","G","Q","H","0","P","0",1.328883462,0.839245283018868,"1","0","R","0",0,103,0,"support","McArthur","Canadian_study_preterm"
32,232,"Magill-Evans, Harrison, & Burke",1999,0.402,"J",1996,"0","1","0","0",0.762145945945946,0.9,1,0.025,1.578883462,0.02497875,0.59207767,31.88,5.54775,0,"CA",0,0,0,0.038834951,0.28300233225,0,"U","1",1,1,0.514300971,"0","1","0","1","1","BE","H","1","R","0",0.8,"1","G","Q","H","0","P","0",0.578883462,0.839245283018868,"1","0","R","0",0,103,0,"support","McArthur","Canadian_study_preterm"
33,233,"Malin, Cabrera, & Rowe",2014,1.671,"J",1996,"0","1","0","1",0.613648648648649,1,2.334166667,0.255,5.200833333,0.310833333,0.426,29.37,8.28443548387097,0,"US",0.426,0.574,0,0,1,0.164,"M","1",0.73,1,0.600763157894737,"0","1","0","1","0","BF","H","1","F","0",0.872395833333333,"1","R","A","H","1","R","0",2.866666667,0.95,"1","0","R","0",0,61,0.229,"reading","PPVT","EHS"
33,234,"Malin, Cabrera, & Rowe",2014,1.671,"J",1996,"0","1","0","1",0.613648648648649,1,2.334166667,0.255,5.200833333,0.310833333,0.426,29.37,8.28443548387097,0,"US",0.426,0.574,0,0,1,0.164,"M","1",0.73,1,0.600763157894737,"0","1","0","1","1","BE","H","1","R","1",0.91,"1","R","A","H","1","R","0",2.866666667,0.95,"1","0","R","0",0,61,0.34,"reading","PPVT","EHS"
34,235,"Malmberg, Lewis, West, Murray, Sylva, & Stein",2016,1.347497,"J",2000,"0","0","0","0",0.65,0.83,0.991666667,0.060833333,3,0.209602974339145,0.515463918,36,6.4,0.020618557,"UK",0,0,0,0,0.30056428161,0,"M","1",0.87852523808,0.979381443,0.474226804,"0","1","0","1","1","BE","H","1","R","1",0.81,"1","GR","A","H","1","R","0",2.008333333,0.87,"1","0","R","0",0,97,0.36,"support","Reynell","FCCC"
